x,y
-5.381944589,12.25694455
-4.340277985,11.56250015
-4.340277985,11.90972235
-4.687500186,11.90972235
-4.687500186,11.56250015
-4.340277985,12.25694455
-4.340277985,12.60416675
-4.687500186,12.60416675
-4.687500186,12.25694455
-3.645833582,10.17361134
-3.645833582,10.52083354
-3.993055783,10.52083354
-3.993055783,10.17361134
-3.645833582,10.86805575
-3.645833582,11.21527795
-3.993055783,11.21527795
-3.993055783,10.86805575
-2.951389179,10.17361134
-2.951389179,10.52083354
-3.29861138,10.52083354
-3.29861138,10.17361134
-2.951389179,10.86805575
-2.951389179,11.21527795
-3.29861138,11.21527795
-3.29861138,10.86805575
-3.645833582,11.56250015
-3.645833582,11.90972235
-3.993055783,11.90972235
-3.993055783,11.56250015
-3.645833582,12.25694455
-3.645833582,12.60416675
-3.993055783,12.60416675
-3.993055783,12.25694455
-2.951389179,11.56250015
-2.951389179,11.90972235
-3.29861138,11.90972235
-3.29861138,11.56250015
-2.951389179,12.25694455
-2.951389179,12.60416675
-3.29861138,12.60416675
-3.29861138,12.25694455
-5.034722388,12.95138896
-5.034722388,13.29861116
-5.381944589,13.29861116
-5.381944589,12.95138896
-5.034722388,13.64583336
-5.034722388,13.99305556
-5.381944589,13.99305556
-5.381944589,13.64583336
-4.340277985,12.95138896
-4.340277985,13.29861116
-4.687500186,13.29861116
-4.687500186,12.95138896
-4.340277985,13.64583336
-4.340277985,13.99305556
-4.687500186,13.99305556
-4.687500186,13.64583336
-5.034722388,14.34027776
-5.034722388,14.68749996
-5.381944589,14.68749996
-5.381944589,14.34027776
-5.034722388,15.03472123
-5.034722388,15.38194437
-5.381944589,15.38194437
-5.381944589,15.03472123
-4.340277985,14.34027776
-4.340277985,14.68749996
-4.687500186,14.68749996
-4.687500186,14.34027776
-4.340277985,15.03472123
-4.340277985,15.38194437
-4.687500186,15.38194437
-4.687500186,15.03472123
-3.645833582,12.95138896
-3.645833582,13.29861116
-3.993055783,13.29861116
-3.993055783,12.95138896
-3.645833582,13.64583336
-3.645833582,13.99305556
-3.993055783,13.99305556
-3.993055783,13.64583336
-2.951389179,12.95138896
-2.951389179,13.29861116
-3.29861138,13.29861116
-3.29861138,12.95138896
-2.951389179,13.64583336
-2.951389179,13.99305556
-3.29861138,13.99305556
-3.29861138,13.64583336
-3.645833582,14.34027776
-3.645833582,14.68749996
-3.993055783,14.68749996
-3.993055783,14.34027776
-3.645833582,15.03472123
-3.645833582,15.38194437
-3.993055783,15.38194437
-3.993055783,15.03472123
-2.951389179,14.34027776
-2.951389179,14.68749996
-3.29861138,14.68749996
-3.29861138,14.34027776
-2.951389179,15.03472123
-2.951389179,15.38194437
-3.29861138,15.38194437
-3.29861138,15.03472123
-2.256944776,10.17361134
-2.256944776,10.52083354
-2.604166977,10.52083354
-2.604166977,10.17361134
-2.256944776,10.86805575
-2.256944776,11.21527795
-2.604166977,11.21527795
-2.604166977,10.86805575
-1.562500373,10.17361134
-1.562500373,10.52083354
-1.909722574,10.52083354
-1.909722574,10.17361134
-1.562500373,10.86805575
-1.562500373,11.21527795
-1.909722574,11.21527795
-1.909722574,10.86805575
-2.256944776,11.56250015
-2.256944776,11.90972235
-2.604166977,11.90972235
-2.604166977,11.56250015
-2.256944776,12.25694455
-2.256944776,12.60416675
-2.604166977,12.60416675
-2.604166977,12.25694455
-1.562500373,11.56250015
-1.562500373,11.90972235
-1.909722574,11.90972235
-1.909722574,11.56250015
-1.562500373,12.25694455
-1.562500373,12.60416675
-1.909722574,12.60416675
-1.909722574,12.25694455
-0.868055969,10.17361134
-0.868055969,10.52083354
-1.215278171,10.52083354
-1.215278171,10.17361134
-0.868055969,10.86805575
-0.868055969,11.21527795
-1.215278171,11.21527795
-1.215278171,10.86805575
-0.173611566,10.17361134
-0.173611566,10.52083354
-0.520833768,10.52083354
-0.520833768,10.17361134
-0.173611566,10.86805575
-0.173611566,11.21527795
-0.520833768,11.21527795
-0.520833768,10.86805575
-0.868055969,11.56250015
-0.868055969,11.90972235
-1.215278171,11.90972235
-1.215278171,11.56250015
-0.868055969,12.25694455
-0.868055969,12.60416675
-1.215278171,12.60416675
-1.215278171,12.25694455
-0.173611566,11.56250015
-0.173611566,11.90972235
-0.520833768,11.90972235
-0.520833768,11.56250015
-0.173611566,12.25694455
-0.173611566,12.60416675
-0.520833768,12.60416675
-0.520833768,12.25694455
-2.256944776,12.95138896
-2.256944776,13.29861116
-2.604166977,13.29861116
-2.604166977,12.95138896
-2.256944776,13.64583336
-2.256944776,13.99305556
-2.604166977,13.99305556
-2.604166977,13.64583336
-1.562500373,12.95138896
-1.562500373,13.29861116
-1.909722574,13.29861116
-1.909722574,12.95138896
-1.562500373,13.64583336
-1.562500373,13.99305556
-1.909722574,13.99305556
-1.909722574,13.64583336
-2.256944776,14.34027776
-2.256944776,14.68749996
-2.604166977,14.68749996
-2.604166977,14.34027776
-2.256944776,15.03472123
-2.256944776,15.38194437
-2.604166977,15.38194437
-2.604166977,15.03472123
-1.562500373,14.34027776
-1.562500373,14.68749996
-1.909722574,14.68749996
-1.909722574,14.34027776
-1.562500373,15.03472123
-1.562500373,15.38194437
-1.909722574,15.38194437
-1.909722574,15.03472123
-0.868055969,12.95138896
-0.868055969,13.29861116
-1.215278171,13.29861116
-1.215278171,12.95138896
-0.868055969,13.64583336
-0.868055969,13.99305556
-1.215278171,13.99305556
-1.215278171,13.64583336
-0.173611566,12.95138896
-0.173611566,13.29861116
-0.520833768,13.29861116
-0.520833768,12.95138896
-0.173611566,13.64583336
-0.173611566,13.99305556
-0.520833768,13.99305556
-0.520833768,13.64583336
-0.868055969,14.34027776
-0.868055969,14.68749996
-1.215278171,14.68749996
-1.215278171,14.34027776
-0.868055969,15.03472123
-0.868055969,15.38194437
-1.215278171,15.38194437
-1.215278171,15.03472123
-0.173611566,14.34027776
-0.173611566,14.68749996
-0.520833768,14.68749996
-0.520833768,14.34027776
-0.173611566,15.03472123
-0.173611566,15.38194437
-0.520833768,15.38194437
-0.520833768,15.03472123
-5.034722388,15.72916657
-5.034722388,16.0763897
-5.381944589,16.0763897
-5.381944589,15.72916657
-5.034722388,16.42361283
-5.034722388,16.77083224
-5.381944589,16.77083224
-5.381944589,16.42361283
-4.340277985,15.72916657
-4.340277985,16.0763897
-4.687500186,16.0763897
-4.687500186,15.72916657
-4.340277985,16.42361283
-4.340277985,16.77083224
-4.687500186,16.77083224
-4.687500186,16.42361283
-5.034722388,17.11805537
-5.034722388,17.46527851
-5.381944589,17.46527851
-5.381944589,17.11805537
-5.034722388,17.81250164
-5.034722388,18.15972105
-5.381944589,18.15972105
-5.381944589,17.81250164
-4.340277985,17.11805537
-4.340277985,17.46527851
-4.687500186,17.46527851
-4.687500186,17.11805537
-4.340277985,17.81250164
-4.340277985,18.15972105
-4.687500186,18.15972105
-4.687500186,17.81250164
-3.645833582,15.72916657
-3.645833582,16.0763897
-3.993055783,16.0763897
-3.993055783,15.72916657
-3.645833582,16.42361283
-3.645833582,16.77083224
-3.993055783,16.77083224
-3.993055783,16.42361283
-2.951389179,15.72916657
-2.951389179,16.0763897
-3.29861138,16.0763897
-3.29861138,15.72916657
-2.951389179,16.42361283
-2.951389179,16.77083224
-3.29861138,16.77083224
-3.29861138,16.42361283
-3.645833582,17.11805537
-3.645833582,17.46527851
-3.993055783,17.46527851
-3.993055783,17.11805537
-3.645833582,17.81250164
-3.645833582,18.15972105
-3.993055783,18.15972105
-3.993055783,17.81250164
-2.951389179,17.11805537
-2.951389179,17.46527851
-3.29861138,17.46527851
-3.29861138,17.11805537
-2.951389179,17.81250164
-2.951389179,18.15972105
-3.29861138,18.15972105
-3.29861138,17.81250164
-5.034722388,18.50694418
-5.034722388,18.85416731
-5.381944589,18.85416731
-5.381944589,18.50694418
-5.034722388,19.20139045
-5.034722388,19.54860985
-5.381944589,19.54860985
-5.381944589,19.20139045
-4.340277985,18.50694418
-4.340277985,18.85416731
-4.687500186,18.85416731
-4.687500186,18.50694418
-4.340277985,19.20139045
-4.340277985,19.54860985
-4.687500186,19.54860985
-4.687500186,19.20139045
-5.381944589,19.99999583
-5.034722388,19.99999583
-4.687500186,19.99999583
-4.340277985,19.99999583
-3.645833582,18.50694418
-3.645833582,18.85416731
-3.993055783,18.85416731
-3.993055783,18.50694418
-3.645833582,19.20139045
-3.645833582,19.54860985
-3.993055783,19.54860985
-3.993055783,19.20139045
-2.951389179,18.50694418
-2.951389179,18.85416731
-3.29861138,18.85416731
-3.29861138,18.50694418
-2.951389179,19.20139045
-2.951389179,19.54860985
-3.29861138,19.54860985
-3.29861138,19.20139045
-3.993055783,19.99999583
-3.645833582,19.99999583
-3.29861138,19.99999583
-2.951389179,19.99999583
-2.256944776,15.72916657
-2.256944776,16.0763897
-2.604166977,16.0763897
-2.604166977,15.72916657
-2.256944776,16.42361283
-2.256944776,16.77083224
-2.604166977,16.77083224
-2.604166977,16.42361283
-1.562500373,15.72916657
-1.562500373,16.0763897
-1.909722574,16.0763897
-1.909722574,15.72916657
-1.562500373,16.42361283
-1.562500373,16.77083224
-1.909722574,16.77083224
-1.909722574,16.42361283
-2.256944776,17.11805537
-2.256944776,17.46527851
-2.604166977,17.46527851
-2.604166977,17.11805537
-2.256944776,17.81250164
-2.256944776,18.15972105
-2.604166977,18.15972105
-2.604166977,17.81250164
-1.562500373,17.11805537
-1.562500373,17.46527851
-1.909722574,17.46527851
-1.909722574,17.11805537
-1.562500373,17.81250164
-1.562500373,18.15972105
-1.909722574,18.15972105
-1.909722574,17.81250164
-0.868055969,15.72916657
-0.868055969,16.0763897
-1.215278171,16.0763897
-1.215278171,15.72916657
-0.868055969,16.42361283
-0.868055969,16.77083224
-1.215278171,16.77083224
-1.215278171,16.42361283
-0.173611566,15.72916657
-0.173611566,16.0763897
-0.520833768,16.0763897
-0.520833768,15.72916657
-0.173611566,16.42361283
-0.173611566,16.77083224
-0.520833768,16.77083224
-0.520833768,16.42361283
-0.868055969,17.11805537
-0.868055969,17.46527851
-1.215278171,17.46527851
-1.215278171,17.11805537
-0.868055969,17.81250164
-0.868055969,18.15972105
-1.215278171,18.15972105
-1.215278171,17.81250164
-0.173611566,17.11805537
-0.173611566,17.46527851
-0.520833768,17.46527851
-0.520833768,17.11805537
-0.173611566,17.81250164
-0.173611566,18.15972105
-0.520833768,18.15972105
-0.520833768,17.81250164
-2.256944776,18.50694418
-2.256944776,18.85416731
-2.604166977,18.85416731
-2.604166977,18.50694418
-2.256944776,19.20139045
-2.256944776,19.54860985
-2.604166977,19.54860985
-2.604166977,19.20139045
-1.562500373,18.50694418
-1.562500373,18.85416731
-1.909722574,18.85416731
-1.909722574,18.50694418
-1.562500373,19.20139045
-1.562500373,19.54860985
-1.909722574,19.54860985
-1.909722574,19.20139045
-2.604166977,19.99999583
-2.256944776,19.99999583
-1.909722574,19.99999583
-1.562500373,19.99999583
-0.868055969,18.50694418
-0.868055969,18.85416731
-1.215278171,18.85416731
-1.215278171,18.50694418
-0.868055969,19.20139045
-0.868055969,19.54860985
-1.215278171,19.54860985
-1.215278171,19.20139045
-0.173611566,18.50694418
-0.173611566,18.85416731
-0.520833768,18.85416731
-0.520833768,18.50694418
-0.173611566,19.20139045
-0.173611566,19.54860985
-0.520833768,19.54860985
-0.520833768,19.20139045
-1.215278171,19.99999583
-0.868055969,19.99999583
-0.520833768,19.99999583
-0.173611566,19.99999583
0.520833768,-1.75e-05
0.173611566,-1.75e-05
1.215278171,-1.75e-05
0.868055969,-1.75e-05
0.520833768,0.45138842
0.520833768,0.798610621
0.173611566,0.798610621
0.173611566,0.45138842
0.520833768,1.145832939
0.520833768,1.493055141
0.173611566,1.493055141
0.173611566,1.145832939
1.215278171,0.45138842
1.215278171,0.798610621
0.868055969,0.798610621
0.868055969,0.45138842
1.215278171,1.145832939
1.215278171,1.493055141
0.868055969,1.493055141
0.868055969,1.145832939
1.909722574,-1.75e-05
1.562500373,-1.75e-05
2.604166977,-1.75e-05
2.256944776,-1.75e-05
1.909722574,0.45138842
1.909722574,0.798610621
1.562500373,0.798610621
1.562500373,0.45138842
1.909722574,1.145832939
1.909722574,1.493055141
1.562500373,1.493055141
1.562500373,1.145832939
2.604166977,0.45138842
2.604166977,0.798610621
2.256944776,0.798610621
2.256944776,0.45138842
2.604166977,1.145832939
2.604166977,1.493055141
2.256944776,1.493055141
2.256944776,1.145832939
0.520833768,1.840277342
0.520833768,2.187499544
0.173611566,2.187499544
0.173611566,1.840277342
0.520833768,2.534721745
0.520833768,2.88194418
0.173611566,2.88194418
0.173611566,2.534721745
1.215278171,1.840277342
1.215278171,2.187499544
0.868055969,2.187499544
0.868055969,1.840277342
1.215278171,2.534721745
1.215278171,2.88194418
0.868055969,2.88194418
0.868055969,2.534721745
0.520833768,3.229166381
0.520833768,3.576388583
0.173611566,3.576388583
0.173611566,3.229166381
0.520833768,3.923610784
0.520833768,4.270832986
0.173611566,4.270832986
0.173611566,3.923610784
1.215278171,3.229166381
1.215278171,3.576388583
0.868055969,3.576388583
0.868055969,3.229166381
1.215278171,3.923610784
1.215278171,4.270832986
0.868055969,4.270832986
0.868055969,3.923610784
1.909722574,1.840277342
1.909722574,2.187499544
1.562500373,2.187499544
1.562500373,1.840277342
1.909722574,2.534721745
1.909722574,2.88194418
1.562500373,2.88194418
1.562500373,2.534721745
2.604166977,1.840277342
2.604166977,2.187499544
2.256944776,2.187499544
2.256944776,1.840277342
2.604166977,2.534721745
2.604166977,2.88194418
2.256944776,2.88194418
2.256944776,2.534721745
1.909722574,3.229166381
1.909722574,3.576388583
1.562500373,3.576388583
1.562500373,3.229166381
1.909722574,3.923610784
1.909722574,4.270832986
1.562500373,4.270832986
1.562500373,3.923610784
2.604166977,3.229166381
2.604166977,3.576388583
2.256944776,3.576388583
2.256944776,3.229166381
2.604166977,3.923610784
2.604166977,4.270832986
2.256944776,4.270832986
2.256944776,3.923610784
3.29861138,-1.75e-05
2.951389179,-1.75e-05
3.993055783,-1.75e-05
3.645833582,-1.75e-05
3.29861138,0.45138842
3.29861138,0.798610621
2.951389179,0.798610621
2.951389179,0.45138842
3.29861138,1.145832939
3.29861138,1.493055141
2.951389179,1.493055141
2.951389179,1.145832939
3.993055783,0.45138842
3.993055783,0.798610621
3.645833582,0.798610621
3.645833582,0.45138842
3.993055783,1.145832939
3.993055783,1.493055141
3.645833582,1.493055141
3.645833582,1.145832939
4.687500186,-1.75e-05
4.340277985,-1.75e-05
5.381944589,-1.75e-05
5.034721456,-1.75e-05
4.687500186,0.45138842
4.687500186,0.798610621
4.340277985,0.798610621
4.340277985,0.45138842
4.687500186,1.145832939
4.687500186,1.493055141
4.340277985,1.493055141
4.340277985,1.145832939
5.381944589,0.45138842
5.381944589,0.798610621
5.034721456,0.798610621
5.034721456,0.45138842
5.381944589,1.145832939
5.381944589,1.493055141
5.034721456,1.493055141
5.034721456,1.145832939
3.29861138,1.840277342
3.29861138,2.187499544
2.951389179,2.187499544
2.951389179,1.840277342
3.29861138,2.534721745
3.29861138,2.88194418
2.951389179,2.88194418
2.951389179,2.534721745
3.993055783,1.840277342
3.993055783,2.187499544
3.645833582,2.187499544
3.645833582,1.840277342
3.993055783,2.534721745
3.993055783,2.88194418
3.645833582,2.88194418
3.645833582,2.534721745
3.29861138,3.229166381
3.29861138,3.576388583
2.951389179,3.576388583
2.951389179,3.229166381
3.29861138,3.923610784
3.29861138,4.270832986
2.951389179,4.270832986
2.951389179,3.923610784
3.993055783,3.229166381
3.993055783,3.576388583
3.645833582,3.576388583
3.645833582,3.229166381
3.993055783,3.923610784
3.993055783,4.270832986
3.645833582,4.270832986
3.645833582,3.923610784
4.687500186,1.840277342
4.687500186,2.187499544
4.340277985,2.187499544
4.340277985,1.840277342
4.687500186,2.534721745
4.687500186,2.88194418
4.340277985,2.88194418
4.340277985,2.534721745
5.381944589,1.840277342
5.381944589,2.187499544
5.034721456,2.187499544
5.034721456,1.840277342
5.381944589,2.534721745
5.381944589,2.88194418
5.034721456,2.88194418
5.034721456,2.534721745
4.687500186,3.229166381
4.687500186,3.576388583
4.340277985,3.576388583
4.340277985,3.229166381
4.687500186,3.923610784
4.687500186,4.270832986
4.340277985,4.270832986
4.340277985,3.923610784
5.381944589,3.229166381
5.381944589,3.576388583
5.034721456,3.576388583
5.034721456,3.229166381
5.381944589,3.923610784
5.381944589,4.270832986
5.034721456,4.270832986
5.034721456,3.923610784
0.520833768,4.618055187
0.520833768,4.965277389
0.173611566,4.965277389
0.173611566,4.618055187
0.520833768,5.31249959
0.520833768,5.659721792
0.173611566,5.659721792
0.173611566,5.31249959
1.215278171,4.618055187
1.215278171,4.965277389
0.868055969,4.965277389
0.868055969,4.618055187
1.215278171,5.31249959
1.215278171,5.659721792
0.868055969,5.659721792
0.868055969,5.31249959
0.520833768,6.006943993
0.520833768,6.354166195
0.173611566,6.354166195
0.173611566,6.006943993
0.520833768,6.701388396
0.520833768,7.048610598
0.173611566,7.048610598
0.173611566,6.701388396
1.215278171,6.006943993
1.215278171,6.354166195
0.868055969,6.354166195
0.868055969,6.006943993
1.215278171,6.701388396
1.215278171,7.048610598
0.868055969,7.048610598
0.868055969,6.701388396
1.909722574,4.618055187
1.909722574,4.965277389
1.562500373,4.965277389
1.562500373,4.618055187
1.909722574,5.31249959
1.909722574,5.659721792
1.562500373,5.659721792
1.562500373,5.31249959
2.604166977,4.618055187
2.604166977,4.965277389
2.256944776,4.965277389
2.256944776,4.618055187
2.604166977,5.31249959
2.604166977,5.659721792
2.256944776,5.659721792
2.256944776,5.31249959
1.909722574,6.006943993
1.909722574,6.354166195
1.562500373,6.354166195
1.562500373,6.006943993
1.909722574,6.701388396
1.909722574,7.048610598
1.562500373,7.048610598
1.562500373,6.701388396
2.604166977,6.006943993
2.604166977,6.354166195
2.256944776,6.354166195
2.256944776,6.006943993
2.604166977,6.701388396
2.604166977,7.048610598
2.256944776,7.048610598
2.256944776,6.701388396
0.520833768,7.395832799
0.520833768,7.743055001
0.173611566,7.743055001
0.173611566,7.395832799
0.520833768,8.090277202
0.520833768,8.437499404
0.173611566,8.437499404
0.173611566,8.090277202
1.215278171,7.395832799
1.215278171,7.743055001
0.868055969,7.743055001
0.868055969,7.395832799
1.215278171,8.090277202
1.215278171,8.437499404
0.868055969,8.437499404
0.868055969,8.090277202
0.520833768,8.784721605
0.520833768,9.131943807
0.173611566,9.131943807
0.173611566,8.784721605
0.520833768,9.479166009
0.520833768,9.82638821
0.173611566,9.82638821
0.173611566,9.479166009
1.215278171,8.784721605
1.215278171,9.131943807
0.868055969,9.131943807
0.868055969,8.784721605
1.215278171,9.479166009
1.215278171,9.82638821
0.868055969,9.82638821
0.868055969,9.479166009
1.909722574,7.395832799
1.909722574,7.743055001
1.562500373,7.743055001
1.562500373,7.395832799
1.909722574,8.090277202
1.909722574,8.437499404
1.562500373,8.437499404
1.562500373,8.090277202
2.604166977,7.395832799
2.604166977,7.743055001
2.256944776,7.743055001
2.256944776,7.395832799
2.604166977,8.090277202
2.604166977,8.437499404
2.256944776,8.437499404
2.256944776,8.090277202
1.909722574,8.784721605
1.909722574,9.131943807
1.562500373,9.131943807
1.562500373,8.784721605
1.909722574,9.479166009
1.909722574,9.82638821
1.562500373,9.82638821
1.562500373,9.479166009
2.604166977,8.784721605
2.604166977,9.131943807
2.256944776,9.131943807
2.256944776,8.784721605
2.604166977,9.479166009
2.604166977,9.82638821
2.256944776,9.82638821
2.256944776,9.479166009
3.29861138,4.618055187
3.29861138,4.965277389
2.951389179,4.965277389
2.951389179,4.618055187
3.29861138,5.31249959
3.29861138,5.659721792
2.951389179,5.659721792
2.951389179,5.31249959
3.993055783,4.618055187
3.993055783,4.965277389
3.645833582,4.965277389
3.645833582,4.618055187
3.993055783,5.31249959
3.993055783,5.659721792
3.645833582,5.659721792
3.645833582,5.31249959
3.29861138,6.006943993
3.29861138,6.354166195
2.951389179,6.354166195
2.951389179,6.006943993
3.29861138,6.701388396
3.29861138,7.048610598
2.951389179,7.048610598
2.951389179,6.701388396
3.993055783,6.006943993
3.993055783,6.354166195
3.645833582,6.354166195
3.645833582,6.006943993
3.993055783,6.701388396
3.993055783,7.048610598
3.645833582,7.048610598
3.645833582,6.701388396
4.687500186,4.618055187
4.687500186,4.965277389
4.340277985,4.965277389
4.340277985,4.618055187
4.687500186,5.31249959
4.687500186,5.659721792
4.340277985,5.659721792
4.340277985,5.31249959
5.381944589,4.618055187
5.381944589,4.965277389
5.034721456,4.965277389
5.034721456,4.618055187
5.381944589,5.31249959
5.381944589,5.659721792
5.034721456,5.659721792
5.034721456,5.31249959
4.687500186,6.006943993
4.687500186,6.354166195
4.340277985,6.354166195
4.340277985,6.006943993
4.687500186,6.701388396
4.687500186,7.048610598
4.340277985,7.048610598
4.340277985,6.701388396
5.381944589,6.006943993
5.381944589,6.354166195
5.034721456,6.354166195
5.034721456,6.006943993
5.381944589,6.701388396
5.381944589,7.048610598
5.034721456,7.048610598
5.034721456,6.701388396
3.29861138,7.395832799
3.29861138,7.743055001
2.951389179,7.743055001
2.951389179,7.395832799
3.29861138,8.090277202
3.29861138,8.437499404
2.951389179,8.437499404
2.951389179,8.090277202
3.993055783,7.395832799
